Time,Gold Probe Temperature,Stainless Steel Probe Temperature,Radical DensityConvectron Pressure,Baratron Pressure,Ion Gauge Pressure,Plasma Power,Flow Rate
219,25.321,25.02,3.4179904637890284e+18,0.3514954618861182,0.2073056509505586,nan,nan,nan
220,25.367,25.291,8.629734057334758e+17,0.3525192752345982,0.2093167377354439,nan,nan,nan
221,25.356,25.238,1.339892132652433e+18,0.3589860172679076,0.2114242973181281,nan,nan,nan
222,25.334,25.446,-1.2717159874778898e+18,0.3627250017875438,0.2134502260719055,nan,nan,nan
223,25.428,25.217,2.3959175826157343e+18,0.3693789613874288,0.2154538918723446,nan,nan,nan
224,25.301,25.28,2.384536347220861e+17,0.369177577670478,0.2174872416105681,nan,nan,nan
225,25.364,25.204,1.81681365862156e+18,0.3736334880950185,0.2195205913487916,nan,nan,nan
226,25.323,25.429,-1.2035919020167063e+18,0.3782119262298158,0.2215094151803387,nan,nan,nan
227,25.352,25.371,-2.157403472433378e+17,0.3856403871842959,0.2236095537785768,nan,nan,nan
228,25.348,25.326,2.4980656883843635e+17,0.3822901175404437,0.2255983776101238,nan,nan,nan
229,25.404,25.17,2.657105729119922e+18,0.388384088570729,0.2276762532550237,nan,nan,nan
230,25.412,25.309,1.169552397267412e+18,0.3912895429042696,0.2296353931487865,nan,nan,nan
231,25.33,25.332,-2.270966435835893e+16,0.3941450778476458,0.23166874288701,nan,nan,nan
232,25.384,25.398,-1.5896582506657773e+17,0.4008650055868284,0.2338356703452627,nan,nan,nan
233,25.422,25.238,2.089323325491904e+18,0.4035702752177162,0.2358912830368244,nan,nan,nan
234,25.424,25.305,1.3512313806343892e+18,0.4020326193632796,0.2378726858839254,nan,nan,nan
235,25.449,25.349,1.1354798583732896e+18,0.4042310696045565,0.2400025084199478,nan,nan,nan
236,25.409,25.339,7.948372841410689e+17,0.4106001484701055,0.2419987532359409,nan,nan,nan
237,25.302,25.408,-1.2035962966803338e+18,0.4154049690421373,0.2440840498652869,nan,nan,nan
238,25.368,25.439,-8.061780801037352e+17,0.4161607846163478,0.2459838218834811,nan,nan,nan
239,25.316,25.314,2.2709735517424296e+16,0.4208776322113253,0.2481433283572878,nan,nan,nan
240,25.396,25.482,-9.764900959522606e+17,0.4276644494922734,0.2501692571110652,nan,nan,nan
241,25.413,25.267,1.6578242620968136e+18,0.4289101229633079,0.2522990796470876,nan,nan,nan
242,25.345,25.423,-8.856628894922519e+17,0.4278977373777131,0.2541469047741593,nan,nan,nan
243,25.382,25.28,1.158203368650288e+18,0.4310987885329019,0.2563806210924267,nan,nan,nan
244,25.263,25.447,-2.0892473305823588e+18,0.4348768019275862,0.2584510757528805,nan,nan,nan
245,25.382,25.157,2.5549151483400955e+18,0.4422911801569391,0.2605437933666726,nan,nan,nan
246,25.308,25.242,7.494306704549016e+17,0.4443057617008266,0.2625103542448814,nan,nan,nan
247,25.434,25.323,1.260388346439557e+18,0.4492599354550216,0.264655018749796,nan,nan,nan
248,25.368,25.429,-6.92633075688871e+17,0.4544345355103795,0.266747736363588,nan,nan,nan
249,25.37,25.329,4.655483624495474e+17,0.4550958781084409,0.2689666107129633,nan,nan,nan
250,25.37,25.446,-8.62950134359988e+17,0.4554269102416264,0.2708886456844957,nan,nan,nan
251,25.37,25.397,-3.0657700166145536e+17,0.4610076303855683,0.2729813632982877,nan,nan,nan
252,25.444,25.341,1.1695458824216448e+18,0.4646252623652361,0.2751037648498641,nan,nan,nan
253,25.399,25.317,9.310986699146484e+17,0.4648787121086219,0.2771296936036415,nan,nan,nan
254,25.403,25.325,8.856779891458532e+17,0.4704897189105592,0.279163043341865,nan,nan,nan
255,25.436,25.304,1.4988451537826693e+18,0.4757358534826668,0.2813002868623334,nan,nan,nan
256,25.422,25.432,-1.135463466323793e+17,0.4763415981812681,0.283444951367248,nan,nan,nan
257,25.321,25.133,2.1347824849885384e+18,0.4805161052461073,0.2854857220899175,nan,nan,nan
258,25.424,25.321,1.1695499538895296e+18,0.4827925513011704,0.2875635977348174,nan,nan,nan
259,25.317,25.151,1.8849615935242496e+18,0.4884421634388153,0.289604368457487,nan,nan,nan
260,25.373,25.325,5.450326087051653e+17,0.4896868020856819,0.2917416119779554,nan,nan,nan
261,25.42,25.36,6.812866109629347e+17,0.4912024136008998,0.2938565925450857,nan,nan,nan
262,25.441,25.313,1.453423326156686e+18,0.4987604523265559,0.2959864150811081,nan,nan,nan
263,25.395,25.332,7.15354427287419e+17,0.4978546223406379,0.2980791326949001,nan,nan,nan
264,25.51,25.391,1.351211158112008e+18,0.4989418160031759,0.3000976404642315,nan,nan,nan
265,25.504,25.459,5.109561619649173e+17,0.5052394128744694,0.3022868308758225,nan,nan,nan
266,25.455,25.326,1.4647748809163628e+18,0.5036804900131566,0.3043721275051684,nan,nan,nan
267,25.346,25.193,1.7373313930165235e+18,0.5145077087596961,0.3064574241345144,nan,nan,nan
268,25.371,25.342,3.2928956007172986e+17,0.5184509147710858,0.30850561584163,nan,nan,nan
269,25.354,25.334,2.270965645276893e+17,0.5242318344354291,0.3106651223154367,nan,nan,nan
270,25.315,25.446,-1.4874535210678666e+18,0.531234773475486,0.3127281559914445,nan,nan,nan
271,25.394,25.279,1.305817750917846e+18,0.5394087825584405,0.3148876624652512,nan,nan,nan
272,25.445,25.211,2.657086733235346e+18,0.5404884607614977,0.3168468023590139,nan,nan,nan
273,25.397,25.297,1.1354901369108954e+18,0.5449278763931009,0.3190508347394971,nan,nan,nan
274,25.458,25.279,2.032533716646049e+18,0.5461178666174954,0.3211880782599655,nan,nan,nan
275,25.386,25.334,5.904510677720003e+17,0.5494037560985576,0.3233401637493261,nan,nan,nan
276,25.459,25.447,1.3625526069016083e+17,0.5499033399209763,0.3254922492386868,nan,nan,nan
277,25.435,25.333,1.158192680681787e+18,0.5586691825864777,0.3274662311013417,nan,nan,nan
278,25.359,25.394,-3.974148391394682e+17,0.5636676375139952,0.3295292647773494,nan,nan,nan
279,25.408,25.316,1.0446474700630208e+18,0.5725488045177991,0.331777823064509,nan,nan,nan
280,25.369,25.378,-1.0219267161575094e+17,0.5803026633260632,0.3338556987094089,nan,nan,nan
281,25.382,25.152,2.6116933185398385e+18,0.585069101282946,0.3358816274631863,nan,nan,nan
282,25.454,25.277,2.009824542848837e+18,0.5846438372761356,0.3380708178747773,nan,nan,nan
283,25.262,25.35,-9.992221014826272e+17,0.5922384337174202,0.3401709564730154,nan,nan,nan
284,25.352,25.396,-4.9960705256154765e+17,0.5996046049094562,0.3422265691645771,nan,nan,nan
285,25.441,25.121,3.6336799241219057e+18,0.5990598677916502,0.3442896028405848,nan,nan,nan
286,25.386,25.185,2.282379719784944e+18,0.6028834455428894,0.3463081106099162,nan,nan,nan
287,25.511,25.419,1.0446287500017768e+18,0.6083880723472899,0.3484601960992768,nan,nan,nan
288,25.332,25.31,2.498072646606453e+17,0.6152836615569023,0.3510352777020634,nan,nan,nan
289,25.384,25.034,3.974397793961576e+18,0.6178615301654333,0.3531131533469633,nan,nan,nan
290,25.393,25.337,6.35870048654517e+17,0.6235029143591788,0.3552949227741083,nan,nan,nan
291,25.323,25.322,1.1354851944592138e+16,0.6317171190259236,0.3573060095589935,nan,nan,nan
292,25.493,25.341,1.7259317876513644e+18,0.6317171190259236,0.3595916727683834,nan,nan,nan
293,25.364,25.358,6.8128684805137496e+16,0.6385288113257084,0.3617586002266362,nan,nan,nan
294,25.482,25.321,1.82813148132248e+18,0.6481180590884287,0.3639626326071193,nan,nan,nan
295,25.304,25.235,7.834966566746729e+17,0.6492972884176196,0.3660405082520192,nan,nan,nan
296,25.245,25.561,-3.587984155361579e+18,0.6498877074266508,0.3680886999591348,nan,nan,nan
297,25.29,25.395,-1.1922443100597865e+18,0.6561792525269035,0.3703298372618483,nan,nan,nan
298,25.496,25.368,1.4534094136948367e+18,0.6643407098582621,0.3725264486578853,nan,nan,nan
299,25.413,25.373,4.541900466900176e+17,0.6638578263979288,0.3745969033183391,nan,nan,nan
300,25.249,25.271,-2.498089613204916e+17,0.6733376792417912,0.3769122504655133,nan,nan,nan
301,25.424,25.422,2.270930880704719e+16,0.6702846158374101,0.3789159162659525,nan,nan,nan
302,25.344,25.416,-8.175359699214346e+17,0.6841955140318737,0.3810828437242053,nan,nan,nan
303,25.477,25.344,1.510189525710446e+18,0.6894392136265798,0.383242350198012,nan,nan,nan
304,25.442,25.346,1.0900612331338312e+18,0.6898152977656217,0.3855057504540636,nan,nan,nan
305,25.395,25.352,4.882560842028714e+17,0.6949757224720285,0.3877023618501007,nan,nan,nan
306,25.416,25.319,1.1014212138451652e+18,0.6981412508089155,0.3898692893083534,nan,nan,nan
307,25.445,25.418,3.065758821094296e+17,0.7017037634113272,0.3919323229843612,nan,nan,nan
308,25.28,25.356,-8.629636411847114e+17,0.7019589231254479,0.3941883022559668,nan,nan,nan
309,25.407,25.338,7.834826021575844e+17,0.7174395203293585,0.3969934343765817,nan,nan,nan
310,25.377,25.246,1.4875052939499443e+18,0.7182224500228584,0.3999173022483337,nan,nan,nan
311,25.539,25.314,2.5548452457116657e+18,0.7286110625436666,0.4028337491356397,nan,nan,nan
312,25.358,25.514,-1.7712977704559506e+18,0.7253073772759949,0.4056388812562545,nan,nan,nan
313,25.465,25.51,-5.1095163488050125e+17,0.7356647262891898,0.4083104356568401,nan,nan,nan
314,25.35,25.357,-7.948347943638971e+16,0.7479353801574354,0.4112639874663764,nan,nan,nan
315,25.404,25.432,-3.1792977057071046e+17,0.7505230999275344,0.4141581714003441,nan,nan,nan
316,25.439,25.387,5.904456227446068e+17,0.7543529094378519,0.4169558825365129,nan,nan,nan
317,25.488,25.367,1.3739263254217185e+18,0.7598579916246876,0.4198649084393728,nan,nan,nan
318,25.453,25.281,1.9530484775578076e+18,0.7725321814710301,0.4226477776066494,nan,nan,nan
319,25.349,25.459,-1.249003951469744e+18,0.7783114011674771,0.4254603307117104,nan,nan,nan
320,25.296,25.451,-1.759962560358988e+18,0.7695887322020304,0.4283619356301242,nan,nan,nan
321,25.4,25.334,7.494186629413787e+17,0.7805784165010852,0.4312783825174301,nan,nan,nan
322,25.404,25.25,1.7486691267861484e+18,0.7855605600678599,0.4342170923580743,nan,nan,nan
323,25.398,25.406,-9.083748794572029e+16,0.7927331201164036,0.4370593294009195,nan,nan,nan
324,25.464,25.542,-8.856445794837394e+17,0.7946086887720076,0.4399015664437647,nan,nan,nan
325,25.441,25.538,-1.1013792803349654e+18,0.8158316935539117,0.4426770146265953,nan,nan,nan
326,25.357,25.314,4.882593136248845e+17,0.8140539972003876,0.445571198560563,nan,nan,nan
327,25.433,25.521,-9.991923995004774e+17,0.8177619123297505,0.4485024874167611,nan,nan,nan
328,25.365,25.382,-1.9303046762665245e+17,0.8161283534730289,0.4514263552885131,nan,nan,nan
329,25.392,25.388,4.541888615716875e+16,0.8268802604415006,0.4543576441447112,nan,nan,nan
330,25.412,25.357,6.245130527146751e+17,0.8267299626814576,0.4572369861097868,nan,nan,nan
331,25.33,25.458,-1.4533866688302044e+18,0.8371648708398755,0.4601311700437545,nan,nan,nan
332,25.389,25.345,4.996114854670333e+17,0.8405195557556592,0.4628398293665705,nan,nan,nan
333,25.456,25.351,1.1922534363396767e+18,0.8468073807659032,0.4656820664094157,nan,nan,nan
334,25.468,25.448,2.270920616799682e+17,0.8539180235374517,0.4686875651100745,nan,nan,nan
335,25.455,25.559,-1.1808559547065797e+18,0.8528321298893369,0.4715669070751501,nan,nan,nan
336,25.363,25.475,-1.271709578563144e+18,0.8609318587939139,0.4746243526669313,nan,nan,nan
337,25.332,25.321,1.24903393133827e+17,0.8639105257360234,0.4775630625075755,nan,nan,nan
338,25.552,25.474,8.856550389520013e+17,0.8719569511993787,0.4804424044726511,nan,nan,nan
339,25.474,25.207,3.0318062071668915e+18,0.8786396613572712,0.4831288008421288,nan,nan,nan
340,25.394,25.447,-6.017940680481969e+17,0.890376949294559,0.4862975612006012,nan,nan,nan
341,25.45,25.435,1.703194311246494e+17,0.8874683396246006,0.4891620611967846,nan,nan,nan
342,25.419,25.322,1.1014206386241062e+18,0.9065455404180892,0.4919968772551838,nan,nan,nan
343,25.388,25.479,-1.0332633144927892e+18,0.8985065352988548,0.4950394808780729,nan,nan,nan
344,25.347,25.466,-1.3511935402389133e+18,0.9158210844298672,0.4979336648120406,nan,nan,nan
345,25.407,25.439,-3.6334786708900006e+17,0.923511235368494,0.5008278487460084,nan,nan,nan
346,25.456,25.46,-4.541831761515362e+16,0.9262011794297004,0.503603296928839,nan,nan,nan
347,25.44,25.413,3.0657614864232314e+17,0.9214989054130328,0.5065494277539292,nan,nan,nan
348,25.552,25.374,2.0211453561542956e+18,0.9196581218356856,0.5095846103923722,nan,nan,nan
349,25.431,25.394,4.201242585189367e+17,0.9428489043095364,0.5124862153107861,nan,nan,nan
350,25.561,25.362,2.2595998067036751e+18,0.9425061818952228,0.5154546090892145,nan,nan,nan
351,25.374,25.425,-5.790870725401687e+17,0.9438778194762516,0.5183784769609665,nan,nan,nan
352,25.456,25.477,-2.384454631230345e+17,0.9511117338149668,0.5212058720349196,nan,nan,nan
353,25.464,25.286,2.021176315516907e+18,0.9540554845754308,0.5241594238444559,nan,nan,nan
354,25.409,25.435,-2.952203472827122e+17,0.9652197898885873,0.5269571349806247,nan,nan,nan
355,25.565,25.34,2.5548336829452093e+18,0.9703215355192302,0.5298513189145924,nan,nan,nan
356,25.377,25.349,3.1793436034450176e+17,0.9750956739374148,0.5329755533663884,nan,nan,nan
357,25.456,25.51,-6.131419618566015e+17,0.9788251264729836,0.5359587891137089,nan,nan,nan
358,25.377,25.345,3.633538076123842e+17,0.9710273375781586,0.5388381310787845,nan,nan,nan
359,25.376,25.377,-1.1354743265884276e+16,0.9836411039298566,0.5419104186394579,nan,nan,nan
360,25.329,25.443,-1.294425876507635e+18,0.9928026948466022,0.5448788124178864,nan,nan,nan
361,25.454,25.446,9.083685624840915e+16,0.9915401870760095,0.5478472061963148,nan,nan,nan
362,25.356,25.559,-2.3049399885137364e+18,0.9965998714997032,0.5507784950525129,nan,nan,nan
363,25.327,25.233,1.0673726289486671e+18,1.0095458282598728,0.5536875209553728,nan,nan,nan
364,25.433,25.421,1.362558765323686e+17,1.014328553735787,0.5567078616249237,nan,nan,nan
365,25.44,25.192,2.8160670627083725e+18,1.0200606562536048,0.5596391504811218,nan,nan,nan
366,25.356,25.536,-2.043797312340228e+18,1.0247069061991838,0.5627633849329177,nan,nan,nan
367,25.39,25.442,-5.904399761239732e+17,1.0419880885821986,0.5656798318202236,nan,nan,nan
368,25.354,25.32,3.860651005307116e+17,1.049401482662014,0.5687298564275588,nan,nan,nan
369,25.518,25.575,-6.471981011412522e+17,1.0626469298904755,0.5718021439882323,nan,nan,nan
370,25.45,25.42,3.406397505566466e+17,1.0551399646449149,0.5748150636733371,nan,nan,nan
371,25.391,25.34,5.79095634800892e+17,1.0707910950615482,0.577724089576197,nan,nan,nan
372,25.456,25.463,-7.94820143900872e+16,1.0799788315800698,0.5808112191057626,nan,nan,nan
373,25.418,25.479,-6.92627056967712e+17,1.085292501577009,0.5837870338686371,nan,nan,nan
374,25.383,25.311,8.175509056393713e+17,1.0952017638713416,0.586814795522634,nan,nan,nan
375,25.399,25.559,-1.8167014687793068e+18,1.1122555954370417,0.5896496115810332,nan,nan,nan
376,25.357,25.325,3.633550724700968e+17,1.1169156391913075,0.5926699522505842,nan,nan,nan
377,25.516,25.444,8.175319904308621e+17,1.1283436366904562,0.5957273978423655,nan,nan,nan
378,25.418,25.436,-2.043832818208991e+17,1.129164382425558,0.5987551594963625,nan,nan,nan
379,25.456,25.508,-5.904332053913293e+17,1.138439011532213,0.6019313408392809,nan,nan,nan
380,25.372,25.358,1.5896693121197405e+17,1.149042383499542,0.6050036283999544,nan,nan,nan
381,25.436,25.455,-2.1573719613190445e+17,1.1629111291779282,0.607897812333922,nan,nan,nan
382,25.379,25.471,-1.0446193084088758e+18,1.1662983818347894,0.610925573987919,nan,nan,nan
383,25.381,25.324,6.472263355037775e+17,1.1812339975873372,0.613953335641916,nan,nan,nan
384,25.424,25.545,-1.3738838244568745e+18,1.176733340617817,0.6171592009226188,nan,nan,nan
385,25.412,25.217,2.2142366284837169e+18,1.1926694915732137,0.6201721206077236,nan,nan,nan
386,25.305,25.35,-5.109658473490844e+17,1.1985376177885816,0.6231776193083824,nan,nan,nan
387,25.36,25.44,-9.083695098253084e+17,1.1946223343710685,0.6262424858846097,nan,nan,nan
388,25.483,25.574,-1.0332462705956468e+18,1.212122077182486,0.6292108796630382,nan,nan,nan
389,25.519,25.535,-1.8167090374894563e+17,1.2225224795810468,0.6321866944259127,nan,nan,nan
390,25.301,25.331,-3.4064502466782515e+17,1.2393040011738812,0.6352589819865861,nan,nan,nan
391,25.406,25.414,-9.083736158058643e+16,1.245627988070925,0.6383090065939214,nan,nan,nan
392,25.444,25.492,-5.450167811623228e+17,1.2449488774003183,0.6414480830146094,nan,nan,nan
393,25.398,25.33,7.721288569792134e+17,1.2590593710732128,0.6444461607308222,nan,nan,nan
394,25.471,25.373,1.112765614390555e+18,1.2687088484205604,0.6474961853381573,nan,nan,nan
395,25.385,25.334,5.79096239545642e+17,1.2634154864712686,0.6507317345566443,nan,nan,nan
396,25.341,25.336,5.677412136855086e+16,1.270555211626771,0.6536630234128424,nan,nan,nan
397,25.439,25.326,1.2830973763065984e+18,1.2955101882563176,0.6567798368801923,nan,nan,nan
398,25.359,25.359,0.0,1.2912781228776289,0.6598150195186354,nan,nan,nan
399,25.484,25.389,1.078698358608778e+18,1.2924523078977928,0.6629763588926617,nan,nan,nan
400,25.455,25.364,1.0332839741528882e+18,1.3164007993517712,0.6659002267644136,nan,nan,nan
401,25.396,25.328,7.721291257819882e+17,1.309241424745106,0.6690244612162096,nan,nan,nan
402,25.517,25.385,1.498824025305625e+18,1.3330162869486522,0.6720151179479763,nan,nan,nan
403,25.387,25.324,7.153554234515479e+17,1.3577164085399307,0.6750280376330812,nan,nan,nan
404,25.402,25.395,7.94829540040019e+16,1.3373851459707904,0.6781671140537692,nan,nan,nan
405,25.447,25.402,5.109612251238872e+17,1.3557433832056067,0.6810984029099673,nan,nan,nan
406,25.387,25.398,-1.2490171969516531e+17,1.3653890404649724,0.6840222707817193,nan,nan,nan
407,25.484,25.464,2.2709143022369725e+17,1.376103559557298,0.6871465052335152,nan,nan,nan
408,25.445,25.297,1.6805254026281572e+18,1.3823715408283204,0.6902262137786347,nan,nan,nan
409,25.371,25.192,2.0325645331644844e+18,1.382120274283364,0.6932465544481856,nan,nan,nan
410,25.361,25.398,-4.201239662473926e+17,1.3801117853978415,0.6964375777599962,nan,nan,nan
411,25.378,25.236,1.6124131283928138e+18,1.4013473046684095,0.6993911295695325,nan,nan,nan
412,25.4,25.396,4.541882296011502e+16,1.4120872819743553,0.7024411541768677,nan,nan,nan
413,25.515,25.324,2.1687759663372603e+18,1.418261327731986,0.7054169689397423,nan,nan,nan
414,25.459,25.357,1.158187843216316e+18,1.4226509359279669,0.7084298886248471,nan,nan,nan
415,25.346,25.373,-3.0657828151578e+17,1.4450662738136375,0.7114947552010744,nan,nan,nan
416,25.433,25.209,2.5435369049488584e+18,1.4508569396668372,0.7145447798084097,nan,nan,nan
417,25.365,25.382,-1.9303046762665245e+17,1.4406075027974503,0.7175948044157449,nan,nan,nan
418,25.435,25.316,1.351228792798871e+18,1.4579953897593076,0.7205186722874969,nan,nan,nan
419,25.336,25.395,-6.699277551764607e+17,1.452176232896371,0.7235538549259399,nan,nan,nan
420,25.482,25.318,1.8621970156373212e+18,1.4593211741242655,0.7265370906732606,nan,nan,nan
421,25.427,25.291,1.5442681997335693e+18,1.4657017398436347,0.7295425893739194,nan,nan,nan
422,25.353,25.316,4.201299607862337e+17,1.504575272519505,0.7326148769345927,nan,nan,nan
423,25.466,25.195,3.077232962897697e+18,1.4963924926205587,0.7355981126819133,nan,nan,nan
424,25.412,25.496,-9.5377870432529e+17,1.4988426427439794,0.7388188199315082,nan,nan,nan
425,25.481,25.396,9.651499879029888e+17,1.5007510883198871,0.7417501087877063,nan,nan,nan
426,25.343,25.287,6.358755840260463e+17,1.5219050512824035,0.7447481865039189,nan,nan,nan
427,25.456,25.359,1.1014135460352812e+18,1.537476797714918,0.7478724209557149,nan,nan,nan
428,25.464,25.373,1.0332823562197838e+18,1.53468449014617,0.750915024578604,nan,nan,nan
429,25.494,25.232,2.9750178459717494e+18,1.5296711099683578,0.7540986269059685,nan,nan,nan
430,25.368,25.363,5.677385461178506e+16,1.545041431476355,0.7570224947777205,nan,nan,nan
431,25.455,25.396,6.699276386620394e+17,1.5509507579539412,0.7601764131673008,nan,nan,nan
432,25.405,25.439,-3.860571087820499e+17,1.5560338805520075,0.7633600154946653,nan,nan,nan
433,25.457,25.405,5.904437743248228e+17,1.558015146557267,0.7663951981331083,nan,nan,nan
434,25.413,25.505,-1.0446131384352278e+18,1.576533513302529,0.7694897486471199,nan,nan,nan
435,25.413,25.174,2.7138795992607857e+18,1.5845783330331455,0.7726065621144699,nan,nan,nan
436,25.544,25.396,1.6804964495251835e+18,1.5802635162089618,0.7757011126284815,nan,nan,nan
437,25.558,25.536,2.497974492860108e+17,1.5949820226015097,0.7788772939713999,nan,nan,nan
